2021,202104,20210413,1187,【閉店】ﾗｲｺﾗﾝﾄﾞCube都城,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K 桧垣桜,BK,XL,宮崎県,1.00,NULL
2021,202104,20210414,1286,ﾗｲｺﾗﾝﾄﾞ 郡山店,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,福島県,1.00,NAPS
2021,202104,20210414,1286,ﾗｲｺﾗﾝﾄﾞ 郡山店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K 流水雪輪,BK,XL,福島県,1.00,NAPS
2021,202104,20210416,1273,ﾗｲｺﾗﾝﾄﾞ 小倉店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,福岡県,1.00,NAPS
2021,202104,20210421,0000,いちげん,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,NULL,1.00,NULL
2021,202105,20210505,show,デグナー京都本店,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE XL,21SJ-14K 風神雷神,BK/BE,XL,京都府,1.00,NULL
2021,202105,20210507,0000,いちげん,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,NULL,1.00,NULL
2021,202105,20210510,0000,いちげん,4524486093623,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BK XL,21SJ-14K 風神雷神,BK/BK,XL,NULL,1.00,NULL
2021,202105,20210510,0000,いちげん,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,NULL,1.00,NULL
2021,202105,20210518,0000,いちげん,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,NULL,1.00,NULL
2021,202105,20210518,0000,いちげん,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K 流水雪輪,BK,XL,NULL,1.00,NULL
2021,202105,20210518,1019,【閉店】ﾘｰｽﾞﾝ株式会社 仙台店,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,宮城県,1.00,NULL
2021,202105,20210518,1019,【閉店】ﾘｰｽﾞﾝ株式会社 仙台店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K 流水雪輪,BK,XL,宮城県,1.00,NULL
2021,202105,20210519,0000,いちげん,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,NULL,1.00,NULL
2021,202105,20210528,show,デグナー京都本店,4524486093616,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BK L,21SJ-14K 風神雷神,BK/BK,L,京都府,1.00,NULL
2021,202106,20210603,show,デグナー京都本店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K 桧垣桜,BK,M,京都府,1.00,NULL
2021,202106,20210607,0000,いちげん,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K 流水雪輪,BK,XL,NULL,1.00,NULL
2021,202106,20210608,0168,ﾗｲｺﾗﾝﾄﾞ 柏店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,千葉県,-1.00,NAPS
2021,202106,20210608,0168,ﾗｲｺﾗﾝﾄﾞ 柏店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K 桧垣桜,BK,XL,千葉県,-1.00,NAPS
2021,202106,20210611,0432,南海部品 小山店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K 流水雪輪,BK,XL,栃木県,1.00,NAPS
2021,202106,20210611,0432,南海部品 小山店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,栃木県,1.00,NAPS
2021,202106,20210613,show,デグナー京都本店,4524486093647,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE L,21SJ-14K 風神雷神,BK/BE,L,京都府,1.00,NULL
2021,202106,20210625,0000,いちげん,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,NULL,1.00,NULL
2021,202107,20210716,0574,株式会社ﾘﾊﾞｰｸﾚｲﾝ,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,神奈川県,1.00,KMC北関東
2021,202107,20210716,1378,KTM YAMAGATA,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,山形県,1.00,NAPS
2021,202107,20210726,1301,ﾊﾟｰｸｱｯﾌﾟ株式会社,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,兵庫県,1.00,KMC北関東
2021,202107,20210726,1378,KTM YAMAGATA,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,山形県,1.00,NAPS
2021,202107,20210728,0574,株式会社ﾘﾊﾞｰｸﾚｲﾝ,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,神奈川県,1.00,KMC北関東
2021,202107,20210728,1019,【閉店】ﾘｰｽﾞﾝ株式会社 仙台店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,宮城県,-1.00,NULL
2021,202108,20210805,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,北海道,1.00,NAPS
2021,202108,20210805,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,北海道,1.00,NAPS
2021,202108,20210805,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,北海道,1.00,NAPS
2021,202108,20210805,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K,桧垣 BK,L,北海道,1.00,NAPS
2021,202108,20210805,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,北海道,1.00,NAPS
2021,202108,20210819,0574,株式会社ﾘﾊﾞｰｸﾚｲﾝ,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,神奈川県,1.00,KMC北関東
2021,202108,20210822,show,デグナー京都本店,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 M,21SJ-14K,流水 BK,M,京都府,1.00,NULL
2021,202109,20210901,0324,ﾗｲｺﾗﾝﾄﾞ 埼玉店,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,埼玉県,1.00,NAPS
2021,202109,20210901,0324,ﾗｲｺﾗﾝﾄﾞ 埼玉店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K 桧垣桜,BK,XL,埼玉県,1.00,NAPS
2021,202109,20210901,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,北海道,1.00,NAPS
2021,202109,20210906,1301,ﾊﾟｰｸｱｯﾌﾟ株式会社,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,兵庫県,1.00,KMC北関東
2021,202109,20210906,1375,南海部品 福島店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,福島県,1.00,NAPS
2021,202109,20210914,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 M,21SJ-14K 流水雪輪,BK,M,東京都,1.00,NAPS
2021,202109,20210914,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K 流水雪輪,BK,L,東京都,1.00,NAPS
2021,202109,20210914,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K 流水雪輪,BK,XL,東京都,1.00,NAPS
2021,202109,20210914,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K 桧垣桜,BK,M,東京都,1.00,NAPS
2021,202109,20210914,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,東京都,1.00,NAPS
2021,202109,20210914,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K 桧垣桜,BK,XL,東京都,1.00,NAPS
2021,202109,20210916,0324,ﾗｲｺﾗﾝﾄﾞ 埼玉店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K 桧垣桜,BK,M,埼玉県,1.00,NAPS
2021,202109,20210927,0000,いちげん,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,NULL,1.00,NULL
2021,202109,20210927,show,デグナー京都本店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,京都府,1.00,NULL
2021,202109,20210929,0759,ﾗｲｺﾗﾝﾄﾞ 小牧ｲﾝﾀｰ店,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,愛知県,1.00,NAPS
2021,202109,20210929,0759,ﾗｲｺﾗﾝﾄﾞ 小牧ｲﾝﾀｰ店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,愛知県,1.00,NAPS
2021,202109,20210929,0759,ﾗｲｺﾗﾝﾄﾞ 小牧ｲﾝﾀｰ店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,愛知県,1.00,NAPS
2021,202110,20211005,0759,ﾗｲｺﾗﾝﾄﾞ 小牧ｲﾝﾀｰ店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,愛知県,1.00,NAPS
2021,202110,20211007,0759,ﾗｲｺﾗﾝﾄﾞ 小牧ｲﾝﾀｰ店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,愛知県,1.00,NAPS
2021,202110,20211008,0653,株式会社 光輝 南海部品仙台店,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,宮城県,1.00,NAPS
2021,202110,20211008,0653,株式会社 光輝 南海部品仙台店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K,桧垣 BK,L,宮城県,1.00,NAPS
2021,202110,20211008,1344,ﾗｲｺﾗﾝﾄﾞ 盛岡店,4524486094958,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 M,21SJ-14K,鉄流 BK,M,岩手県,1.00,NAPS
2021,202110,20211008,1344,ﾗｲｺﾗﾝﾄﾞ 盛岡店,4524486094965,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 L,21SJ-14K,鉄流 BK,L,岩手県,1.00,NAPS
2021,202110,20211008,1344,ﾗｲｺﾗﾝﾄﾞ 盛岡店,4524486094972,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 XL,21SJ-14K,鉄流 BK,XL,岩手県,1.00,NAPS
2021,202110,20211010,show,デグナー京都本店,4524486093630,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE M,21SJ-14K,風BK/BE,M,京都府,1.00,NULL
2021,202110,20211011,0000,いちげん,4524486094941,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 XL,21SJ-14K,松 BK,XL,NULL,1.00,NULL
2021,202110,20211015,0000,いちげん,4524486094958,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 M,21SJ-14K,鉄流 BK,M,NULL,1.00,NULL
2021,202110,20211015,show,デグナー京都本店,4524486093647,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE L,21SJ-14K,風BK/BE,L,京都府,1.00,NULL
2021,202110,20211018,0328,232 千葉北2りんかん,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,千葉県,1.00,KMC北日本
2021,202110,20211018,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486094927,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 M,21SJ-14K,松 BK,M,北海道,1.00,NAPS
2021,202110,20211018,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486094934,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 L,21SJ-14K,松 BK,L,北海道,1.00,NAPS
2021,202110,20211018,1223,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店,4524486094941,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 XL,21SJ-14K,松 BK,XL,北海道,1.00,NAPS
2021,202110,20211018,1247,ﾗｲｺﾗﾝﾄﾞ 水戸店,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,茨城県,1.00,NAPS
2021,202110,20211018,1247,ﾗｲｺﾗﾝﾄﾞ 水戸店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K,桧垣 BK,L,茨城県,1.00,NAPS
2021,202110,20211018,1247,ﾗｲｺﾗﾝﾄﾞ 水戸店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,茨城県,1.00,NAPS
2021,202110,20211018,1247,ﾗｲｺﾗﾝﾄﾞ 水戸店,4524486094965,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 L,21SJ-14K,鉄流 BK,L,茨城県,1.00,NAPS
2021,202110,20211018,1247,ﾗｲｺﾗﾝﾄﾞ 水戸店,4524486094972,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 XL,21SJ-14K,鉄流 BK,XL,茨城県,1.00,NAPS
2021,202110,20211021,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K,桧垣 BK,L,東京都,1.00,NAPS
2021,202110,20211021,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,東京都,1.00,NAPS
2021,202110,20211021,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486094965,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 L,21SJ-14K,鉄流 BK,L,東京都,1.00,NAPS
2021,202110,20211021,0598,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店,4524486094972,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 XL,21SJ-14K,鉄流 BK,XL,東京都,1.00,NAPS
2021,202110,20211022,rmwc,Riding My Way Company,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 M,21SJ-14K,流水 BK,M,台湾,3.00,NULL
2021,202110,20211022,rmwc,Riding My Way Company,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,台湾,1.00,NULL
2021,202110,20211022,rmwc,Riding My Way Company,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,台湾,2.00,NULL
